time_step,reward,cumulative_reward,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
573,-4.471246131860183,-1023.1612838844732,1.4890429973602295,1.4890429973602295,369.9219046374783
574,-2.9256607938641155,-1026.0869446783372,0.9871369004249573,0.9871369004249573,370.90904153790325
575,-1.5578575619664663,-1027.6448022403038,0.5265489816665649,0.5265489816665649,371.4355905195698
576,-1.376658731739326,-1029.021460972043,0.45272377133369446,0.45272377133369446,371.8883142909035
577,-1.3258525828304757,-1030.3473135548736,0.41900184750556946,0.41900184750556946,372.3073161384091
578,-1.349940615357995,-1031.6972541702316,0.4166029393672943,0.4166029393672943,372.7239190777764
579,-1.3249291447356388,-1033.0221833149674,0.4188297688961029,0.4188297688961029,373.1427488466725
580,-1.4106486979369721,-1034.4328320129043,0.4351603388786316,0.4351603388786316,373.5779091855511
581,-1.642699352725515,-1036.0755313656298,0.49980950355529785,0.49980950355529785,374.0777186891064
582,-2.394309911875098,-1038.4698412775049,0.7227592468261719,0.7227592468261719,374.8004779359326
583,-1.681912686887199,-1040.1517539643921,0.505097508430481,0.505097508430481,375.30557544436306
584,-0.9788798348195769,-1041.1306337992116,0.2869487404823303,0.2869487404823303,375.5925241848454
585,-0.31783809093173027,-1041.4484718901433,0.09559644013643265,0.09559644013643265,375.6881206249818
586,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
587,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
588,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
589,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
590,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
591,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
592,0.0,-1041.4484718901433,0.0,0.0,375.6881206249818
593,-1.0956258211552778,-1042.5440977112985,0.37636807560920715,0.37636807560920715,376.064488700591
594,-2.2473551685692432,-1044.7914528798678,0.7784249782562256,0.7784249782562256,376.84291367884725
595,-3.398732335908153,-1048.190185215776,1.195019006729126,1.195019006729126,378.0379326855764
596,-3.171155005653872,-1051.3613402214298,1.0997874736785889,1.0997874736785889,379.13772015925497
597,-2.3600776444128617,-1053.7214178658428,0.8165318369865417,0.8165318369865417,379.9542519962415
598,-2.0562396855892833,-1055.7776575514322,0.7095414996147156,0.7095414996147156,380.6637934958562
599,-1.3094847183335219,-1057.0871422697658,0.4267451763153076,0.4267451763153076,381.09053867217153
600,-1.3051462414635542,-1058.3922885112293,0.42208048701286316,0.42208048701286316,381.5126191591844
601,-1.3087674899611028,-1059.7010560011904,0.41900184750556946,0.41900184750556946,381.93162100668997
602,-1.3669365981602708,-1061.0679925993506,0.4166029393672943,0.4166029393672943,382.34822394605726
603,-1.3396914081638671,-1062.4076840075145,0.4188297688961029,0.4188297688961029,382.76705371495336
604,-1.473633057243175,-1063.8813170647577,0.4351603388786316,0.4351603388786316,383.202214053832
605,-1.6830020612014778,-1065.5643191259592,0.5277521014213562,0.5277521014213562,383.72996615525335
606,-1.4639764413029486,-1067.0282955672621,0.4545215964317322,0.4545215964317322,384.1844877516851
607,-1.188215165336563,-1068.2165107325986,0.36482417583465576,0.36482417583465576,384.54931192751974
608,-1.873047059213574,-1070.0895577918122,0.5839146375656128,0.5839146375656128,385.13322656508535
609,-4.455804375776779,-1074.545362167589,1.3376089334487915,1.3376089334487915,386.47083549853414
610,0.0,-1074.545362167589,0.0,0.0,386.47083549853414
611,0.0,-1074.545362167589,0.0,0.0,386.47083549853414
612,-0.8429924072709128,-1075.38835457486,0.27237439155578613,0.27237439155578613,386.74320989008993
613,0.0,-1075.38835457486,0.0,0.0,386.74320989008993
614,0.0,-1075.38835457486,0.0,0.0,386.74320989008993
615,0.0,-1075.38835457486,0.0,0.0,386.74320989008993
616,0.0,-1075.38835457486,0.0,0.0,386.74320989008993
617,-2.2004939193846216,-1077.5888484942445,0.766755223274231,0.766755223274231,387.50996511336416
618,-2.138039421647659,-1079.7268879158921,0.7816072106361389,0.7816072106361389,388.2915723240003
619,-1.9902143945910176,-1081.7171023104831,0.7217816710472107,0.7217816710472107,389.0133539950475
620,-2.873271036273764,-1084.590373346757,1.0705604553222656,1.0705604553222656,390.0839144503698
621,-2.2232982262995016,-1086.8136715730564,0.8165318369865417,0.8165318369865417,390.9004462873563
622,-4.4412028052379195,-1091.2548743782943,1.624197244644165,1.624197244644165,392.5246435320005
623,-2.094018833967743,-1093.348893212262,0.7562533617019653,0.7562533617019653,393.28089689370245
624,-4.447251474704884,-1097.796144686967,1.5970689058303833,1.5970689058303833,394.87796579953283
625,-1.2410534923485101,-1099.0371981793155,0.41699478030204773,0.41699478030204773,395.2949605798349
626,-1.1509033017491448,-1100.1881014810647,0.39827069640159607,0.39827069640159607,395.6932312762365
627,-1.2181150554015743,-1101.4062165364662,0.4188297688961029,0.4188297688961029,396.1120610451326
628,-1.2196477364967906,-1102.625864272963,0.4176623523235321,0.4176623523235321,396.5297233974561
629,-7.959048830225948,-1110.5849131031891,2.6525046825408936,2.6525046825408936,399.182228079997
630,-1.8044609377994674,-1112.3893740409885,0.6060019731521606,0.6060019731521606,399.78823005314916
631,-1.6484640750666926,-1114.0378381160551,0.5672059655189514,0.5672059655189514,400.3554360186681
632,-3.747314566288363,-1117.7851526823436,1.2359440326690674,1.2359440326690674,401.5913800513372
633,-3.294621215451305,-1121.079773897795,1.0921581983566284,1.0921581983566284,402.6835382496938
634,0.0,-1121.079773897795,0.0,0.0,402.6835382496938
635,0.0,-1121.079773897795,0.0,0.0,402.6835382496938
636,0.0,-1121.079773897795,0.0,0.0,402.6835382496938
637,0.0,-1121.079773897795,0.0,0.0,402.6835382496938
638,-0.13173543885397976,-1121.2115093366488,0.12456338852643967,0.12456338852643967,402.80810163822025
639,-0.4937856386306985,-1121.7052949752795,0.47335854172706604,0.47335854172706604,403.2814601799473
640,-0.3525702450186335,-1122.057865220298,0.3425358533859253,0.3425358533859253,403.62399603333324
641,-1.2528004007321443,-1123.3106656210302,0.5003069639205933,0.5003069639205933,404.12430299725384
642,-2.234732528356608,-1125.5453981493868,0.8918421268463135,0.8918421268463135,405.01614512410015
643,-21.160316467285156,-1146.705714616672,8.464126586914062,8.464126586914062,413.4802717110142
644,-3.1256840229034424,-1149.8313986395754,1.250273585319519,1.250273585319519,414.73054529633373
645,-3.069929454108978,-1152.9013280936842,1.1900190114974976,1.1900190114974976,415.9205643078312
646,-1.8275679637772555,-1154.7288960574615,0.7095414996147156,0.7095414996147156,416.63010580744594
647,-1.3526016265645011,-1156.081497684026,0.5265489816665649,0.5265489816665649,417.1566547891125
648,-1.165290399769113,-1157.2467880837953,0.45272377133369446,0.45272377133369446,417.6093785604462
649,-1.1365090341505946,-1158.3832971179459,0.41900184750556946,0.41900184750556946,418.0283804079518
650,-1.1420652507290736,-1159.525362368675,0.4166029393672943,0.4166029393672943,418.44498334731907
651,-1.1631511100831555,-1160.688513478758,0.4188297688961029,0.4188297688961029,418.86381311621517
652,-1.218922443331606,-1161.9074359220897,0.4351603388786316,0.4351603388786316,419.2989734550938
653,-1.4011378197007882,-1163.3085737417905,0.49980950355529785,0.49980950355529785,419.7987829586491
654,-2.3126172907854197,-1165.621191032576,0.8386108875274658,0.8386108875274658,420.63739384617656
655,-3.777495635800248,-1169.3986866683763,1.3468577861785889,1.3468577861785889,421.98425163235515
656,-14.248815719878865,-1183.6475023882551,5.070892810821533,5.070892810821533,427.0551444431767
657,-19.834921400847207,-1203.4824237891023,6.968537330627441,6.968537330627441,434.0236817738041
658,-4.005959971963922,-1207.4883837610662,1.4974714517593384,1.4974714517593384,435.52115322556347
659,-0.43531575261761757,-1207.923699513684,0.16003070771694183,0.16003070771694183,435.6811839332804
660,-0.30582920856727464,-1208.2295287222512,0.26489800214767456,0.26489800214767456,435.9460819354281
661,-0.6799702172719662,-1208.9094989395232,0.621649980545044,0.621649980545044,436.5677319159731
662,0.0,-1208.9094989395232,0.0,0.0,436.5677319159731
663,0.0,-1208.9094989395232,0.0,0.0,436.5677319159731
664,-0.7728533812213642,-1209.6823523207447,0.3002759516239166,0.3002759516239166,436.86800786759704
665,-1.3085654579042776,-1210.990917778649,0.5214992165565491,0.5214992165565491,437.3895070841536
666,-1.7201966047286987,-1212.7111143833777,0.6880786418914795,0.6880786418914795,438.0775857260451
667,-4.121955871582031,-1216.8330702549597,1.6487823724746704,1.6487823724746704,439.72636809851974
668,-2.821528657973431,-1219.6545989129331,1.0889267921447754,1.0889267921447754,440.8152948906645
669,-23.52177791950999,-1243.176376832443,9.02711296081543,9.02711296081543,449.84240785147995
670,-4.448239950059178,-1247.6246167825022,1.6583657264709473,1.6583657264709473,451.5007735779509
671,-1.4102028364118724,-1249.034819618914,0.5265489816665649,0.5265489816665649,452.02732255961746
672,-1.147561968158027,-1250.182381587072,0.42208048701286316,0.42208048701286316,452.4494030466303
673,-1.1844661526222429,-1251.3668477396943,0.41900184750556946,0.41900184750556946,452.8684048941359
674,-1.1466339102274297,-1252.5134816499217,0.4166029393672943,0.4166029393672943,453.2850078335032
675,-1.1929392256055014,-1253.706420875527,0.4188297688961029,0.4188297688961029,453.7038376023993
676,-1.2397327847669732,-1254.9461536602942,0.4351603388786316,0.4351603388786316,454.1389979412779
677,-1.4858078418075138,-1256.4319615021018,0.49980950355529785,0.49980950355529785,454.6388074448332
678,-1.3456326657256341,-1257.7775941678274,0.48084595799446106,0.48084595799446106,455.1196534028277
679,-1.729609948235975,-1259.5072041160633,0.5837273597717285,0.5837273597717285,455.7033807625994
680,-0.39096073879675736,-1259.8981648548602,0.13267578184604645,0.13267578184604645,455.83605654444546
681,-0.05141014733359413,-1259.9495750021938,0.01688378117978573,0.01688378117978573,455.85294032562524
682,0.0,-1259.9495750021938,0.0,0.0,455.85294032562524
683,-5.416381137361805,-1265.3659561395557,1.7553050518035889,1.7553050518035889,457.60824537742883
684,-0.1880717169926773,-1265.5540278565484,0.06497784703969955,0.06497784703969955,457.67322322446853
685,-0.0001486780512609915,-1265.5541765345997,0.0001225689920829609,0.0001225689920829609,457.6733457934606
686,-0.38951063352504706,-1265.9436871681248,0.34130969643592834,0.34130969643592834,458.01465548989654
687,-0.7043981722054621,-1266.6480853403302,0.6146149039268494,0.6146149039268494,458.6292703938234
688,-0.15129741686484596,-1266.799382757195,0.13735298812389374,0.13735298812389374,458.7666233819473
689,-1.3217949738912165,-1268.1211777310862,0.4721233546733856,0.4721233546733856,459.23874673662067
690,-21.916898368956392,-1290.0380761000426,8.16215705871582,8.16215705871582,467.4009037953365
691,-2.468259087617298,-1292.50633518766,0.9262404441833496,0.9262404441833496,468.32714423951984
692,-2.0556609185609656,-1294.561996106221,0.7606547474861145,0.7606547474861145,469.08779898700595
693,-2.128623541804943,-1296.6906196480259,0.8165318369865417,0.8165318369865417,469.9043308239925
694,-3.0597183485260757,-1299.750337996552,1.117748737335205,1.117748737335205,471.0220795613277
695,-3.1186558791521293,-1302.868993875704,1.108506202697754,1.108506202697754,472.13058576402545
696,-1.204104106249319,-1304.0730979819534,0.42208048701286316,0.42208048701286316,472.5526662510383
697,-1.241513740473124,-1305.3146117224264,0.41900184750556946,0.41900184750556946,472.9716680985439
698,-1.240158796782263,-1306.5547705192087,0.4166029393672943,0.4166029393672943,473.3882710379112
699,-1.2396723743430509,-1307.7944428935516,0.4188297688961029,0.4188297688961029,473.8071008068073
700,-1.394237438919284,-1309.188680332471,0.4351603388786316,0.4351603388786316,474.2422611456859
701,-1.5889009956856435,-1310.7775813281567,0.49980950355529785,0.49980950355529785,474.7420706492412
702,-1.518274300179371,-1312.295855628336,0.4706380367279053,0.4706380367279053,475.2127086859691
703,-1.3095886376027919,-1313.6054442659388,0.40599286556243896,0.40599286556243896,475.61870155153156
704,-1.4254040173532607,-1315.030848283292,0.43539467453956604,0.43539467453956604,476.0540962260711
705,-1.2709903373593459,-1316.3018386206513,0.9637024402618408,0.9637024402618408,477.01779866633296
706,-0.43165520877926533,-1316.7334938294307,0.13092008233070374,0.13092008233070374,477.14871874866367
707,0.0,-1316.7334938294307,0.0,0.0,477.14871874866367
708,-0.3359605072660012,-1317.0694543366967,0.10286912322044373,0.10286912322044373,477.2515878718841
709,0.0,-1317.0694543366967,0.0,0.0,477.2515878718841
710,0.0,-1317.0694543366967,0.0,0.0,477.2515878718841
711,0.0,-1317.0694543366967,0.0,0.0,477.2515878718841
712,-0.08344755491374987,-1317.1529018916106,0.028946528211236,0.028946528211236,477.28053440009535
713,-1.5946992455682751,-1318.747601137179,0.5737718939781189,0.5737718939781189,477.85430629407347
714,-3.5430540171335756,-1322.2906551543124,1.2460694313049316,1.2460694313049316,479.1003757253784
715,-2.7196066241264365,-1325.010261778439,0.9770556688308716,0.9770556688308716,480.07743139420927
716,-2.9838690511214736,-1327.9941308295604,1.0705604553222656,1.0705604553222656,481.14799184953154
717,-3.0469069543739806,-1331.0410377839344,1.0430467128753662,1.0430467128753662,482.1910385624069
718,-7.883852561903041,-1338.9248903458374,2.665304660797119,2.665304660797119,484.856343223204
719,-1.5957576769362731,-1340.5206480227737,0.5265489816665649,0.5265489816665649,485.3828922048706
720,-1.3629799524579085,-1341.8836279752315,0.45172733068466187,0.45172733068466187,485.83461953555525
721,-1.3014696221243751,-1343.185097597356,0.41885906457901,0.41885906457901,486.25347860013426
722,-1.3342570094414061,-1344.5193546067974,0.41646015644073486,0.41646015644073486,486.669938756575
723,-1.3244584021368306,-1345.8438130089341,0.41866129636764526,0.41866129636764526,487.08860005294264
724,-2.9030530256866163,-1348.7468660346208,0.867980420589447,0.867980420589447,487.9565804735321
725,-1.743533791149707,-1350.4903998257705,0.5257424712181091,0.5257424712181091,488.4823229447502
726,-1.9851820469602481,-1352.4755818727308,0.596586287021637,0.596586287021637,489.07890923177183
727,-1.1125973044003559,-1353.5881791771312,0.3447064459323883,0.3447064459323883,489.4236156777042
728,-0.4253868711892541,-1354.0135660483204,0.12621940672397614,0.12621940672397614,489.5498350844282
729,-0.05922197505546478,-1354.0727880233758,0.017524614930152893,0.017524614930152893,489.56735969935835
730,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
731,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
732,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
733,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
734,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
735,0.0,-1354.0727880233758,0.0,0.0,489.56735969935835
736,-0.2369233389904593,-1354.3097113623662,0.079616978764534,0.079616978764534,489.6469766781229
737,-0.43493708239239004,-1354.7446484447587,0.15124505758285522,0.15124505758285522,489.79822173570574
738,-3.97526461320161,-1358.7199130579604,1.4530595541000366,1.4530595541000366,491.2512812898058
739,-9.132323051438167,-1367.8522361093985,3.125260591506958,3.125260591506958,494.37654188131273
740,-2.306847545214199,-1370.1590836546127,0.7537111043930054,0.7537111043930054,495.13025298570574
741,-2.330510936560677,-1372.4895945911733,0.8099367618560791,0.8099367618560791,495.9401897475618
742,-2.064436780729534,-1374.5540313719027,0.7061194777488708,0.7061194777488708,496.6463092253107
743,-1.5899885494270394,-1376.1440199213298,0.5255118608474731,0.5255118608474731,497.17182108615816
744,-1.2961044377737303,-1377.4401243591035,0.42193275690078735,0.42193275690078735,497.59375384305895
745,-1.295949052492324,-1378.7360734115957,0.41885906457901,0.41885906457901,498.01261290763796
746,-1.309127868258838,-1380.0452012798546,0.41646015644073486,0.41646015644073486,498.4290730640787
747,-1.3818227223886574,-1381.4270240022433,0.41866129636764526,0.41866129636764526,498.84773436044634
748,-1.4018044051977994,-1382.828828407441,0.43488749861717224,0.43488749861717224,499.2826218590635
749,-1.6018649667249178,-1384.430693374166,0.4993405044078827,0.4993405044078827,499.7819623634714
750,-1.4916974114406572,-1385.9223907856065,0.4663766324520111,0.4663766324520111,500.2483389959234
751,-2.181449134443301,-1388.1038399200497,0.6665231585502625,0.6665231585502625,500.91486215447367
752,-0.17343299878238363,-1388.277272918832,0.13631224632263184,0.13631224632263184,501.0511744007963
753,0.0,-1388.277272918832,0.0,0.0,501.0511744007963
754,0.0,-1388.277272918832,0.0,0.0,501.0511744007963
755,0.0,-1388.277272918832,0.0,0.0,501.0511744007963
756,0.0,-1388.277272918832,0.0,0.0,501.0511744007963
757,0.0,-1388.277272918832,0.0,0.0,501.0511744007963
758,-0.07831090988343022,-1388.3555838287155,0.02604053169488907,0.02604053169488907,501.0772149324912
759,-3.173144778039993,-1391.5287286067555,1.1083650588989258,1.1083650588989258,502.1855799913901
760,-1.0611416503474365,-1392.589870257103,0.36421796679496765,0.36421796679496765,502.5497979581851
761,-1.3686524203213517,-1393.9585226774243,0.49305716156959534,0.49305716156959534,503.0428551197547
762,-1.8394851956896903,-1395.798007873114,0.639333188533783,0.639333188533783,503.68218830828846
763,-3.3042271162769943,-1399.102234989391,1.1887766122817993,1.1887766122817993,504.87096492057026
764,-2.8520281179365305,-1401.9542631073275,1.0568991899490356,1.0568991899490356,505.9278641105193
765,-3.974728095855335,-1405.928991203183,1.4020923376083374,1.4020923376083374,507.32995644812763
766,-3.122764997794843,-1409.0517562009777,1.1109637022018433,1.1109637022018433,508.4409201503295
767,-1.2113765044291995,-1410.2631327054069,0.4265810251235962,0.4265810251235962,508.86750117545307
768,-1.2394601993395364,-1411.5025929047465,0.42193275690078735,0.42193275690078735,509.28943393235386
769,-1.1690697896205846,-1412.6716626943671,0.41885906457901,0.41885906457901,509.70829299693287
770,-1.2264850249825638,-1413.8981477193497,0.41646015644073486,0.41646015644073486,510.1247531533736
771,-1.284093852863604,-1415.1822415722133,0.41866129636764526,0.41866129636764526,510.54341444974125
772,-1.2985258324424194,-1416.4807674046558,0.43488749861717224,0.43488749861717224,510.9783019483584
773,-1.508174615182702,-1417.9889420198385,0.4993405044078827,0.4993405044078827,511.4776424527663
774,-1.8279444116071886,-1419.8168864314457,0.6066380143165588,0.6066380143165588,512.0842804670829
775,-4.196313146000534,-1424.0131995774464,1.4437365531921387,1.4437365531921387,513.528017020275
776,-6.448531077316875,-1430.4617306547632,2.2541918754577637,2.2541918754577637,515.7822088957328
777,-1.357303569719981,-1431.8190342244832,0.45404869318008423,0.45404869318008423,516.2362575889128
778,-3.0612323402703625,-1434.8802665647536,1.0327446460723877,1.0327446460723877,517.2690022349852
779,-0.9899152952914393,-1435.870181860045,0.34327030181884766,0.34327030181884766,517.6122725368041
780,-0.6924418962725819,-1436.5626237563176,0.6168808341026306,0.6168808341026306,518.2291533709067
781,-0.9595849927659401,-1437.5222087490836,0.8529499769210815,0.8529499769210815,519.0821033478278
782,-0.9257950285969855,-1438.4480037776805,0.8476123809814453,0.8476123809814453,519.9297157288092
783,-0.47834754110186284,-1438.9263513187823,0.432856947183609,0.432856947183609,520.3625726759929
784,-0.24018609139124722,-1439.1665374101735,0.22235973179340363,0.22235973179340363,520.5849324077863
785,-1.2502694887904604,-1440.416806898964,0.4532836973667145,0.4532836973667145,521.038216105153
786,-1.8405094972784126,-1442.2573163962425,0.6636946797370911,0.6636946797370911,521.7019107848901
787,-2.5408647202835706,-1444.798181116526,0.9663005471229553,0.9663005471229553,522.668211332013
788,-2.1437128394788485,-1446.9418939560048,0.7537111043930054,0.7537111043930054,523.421922436406
789,-2.1403367492950567,-1449.0822307053,0.8099367618560791,0.8099367618560791,524.2318591982621
790,-1.8462469745917587,-1450.9284776798918,0.6601843237876892,0.6601843237876892,524.8920435220498
791,-1.150164262207424,-1452.0786419420992,0.4265810251235962,0.4265810251235962,525.3186245471734
792,-1.192444363810868,-1453.27108630591,0.42193275690078735,0.42193275690078735,525.7405573040742
793,-1.2040532036066454,-1454.4751395095168,0.41885906457901,0.41885906457901,526.1594163686532
794,-1.1782948922083734,-1455.6534344017252,0.41646015644073486,0.41646015644073486,526.5758765250939
795,-1.2007337874716693,-1456.8541681891968,0.41866129636764526,0.41866129636764526,526.9945378214616
796,-1.2293030292506046,-1458.0834712184474,0.43488749861717224,0.43488749861717224,527.4294253200787
797,-1.4546913947735562,-1459.538162613221,0.4993405044078827,0.4993405044078827,527.9287658244866
798,-8.32061129236184,-1467.858773905583,2.7786314487457275,2.7786314487457275,530.7073972732323
799,-1.36207827597165,-1469.2208521815546,0.47655293345451355,0.47655293345451355,531.1839502066869
800,-1.5611116608821247,-1470.7819638424367,0.5265458226203918,0.5265458226203918,531.7104960293073
801,-2.3637727051348825,-1473.1457365475715,0.7675613164901733,0.7675613164901733,532.4780573457974
802,-4.594507896371094,-1477.7402444439426,1.4965028762817383,1.4965028762817383,533.9745602220792
803,-5.935641650802669,-1483.6758860947452,1.970543622970581,1.970543622970581,535.9451038450497
804,-2.064725216853541,-1485.7406113115987,0.686657190322876,0.686657190322876,536.6317610353726
805,-0.22699897185726173,-1485.967610283456,0.07720573991537094,0.07720573991537094,536.708966775288
806,-0.24239102642876417,-1486.2100013098848,0.08399795740842819,0.08399795740842819,536.7929647326964
807,-0.41861409804766936,-1486.6286154079326,0.15017598867416382,0.15017598867416382,536.9431407213706
808,-0.883453116858332,-1487.512068524791,0.31348827481269836,0.31348827481269836,537.2566289961833
809,-1.895126219382064,-1489.407194744173,0.6752617359161377,0.6752617359161377,537.9318907320994
810,-1.7390866645477068,-1491.1462814087208,0.6200392842292786,0.6200392842292786,538.5519300163287
811,-2.5417442124286937,-1493.6880256211496,0.9396578073501587,0.9396578073501587,539.4915878236789
812,-2.8539582344260985,-1496.5419838555756,1.0568991899490356,1.0568991899490356,540.5484870136279
813,-1.2407314411545485,-1497.7827152967302,0.4428492784500122,0.4428492784500122,540.9913362920779
814,-2.443254707525595,-1500.2259700042557,0.8832389116287231,0.8832389116287231,541.8745752037066
815,-1.142592337152534,-1501.3685623414083,0.4265810251235962,0.4265810251235962,542.3011562288302
816,-1.145474031480103,-1502.5140363728883,0.42193275690078735,0.42193275690078735,542.723088985731
817,-1.1660492098615236,-1503.6800855827498,0.41885906457901,0.41885906457901,543.14194805031
818,-1.1807420387261345,-1504.860827621476,0.41646015644073486,0.41646015644073486,543.5584082067508
819,-1.1599737314213447,-1506.0208013528973,0.41866129636764526,0.41866129636764526,543.9770695031184
820,-1.2131623792464326,-1507.2339637321436,0.43488749861717224,0.43488749861717224,544.4119570017356
821,-1.4134689877641788,-1508.6474327199078,0.4993405044078827,0.4993405044078827,544.9112975061435
822,-2.4275760433353066,-1511.075008763243,0.8353549242019653,0.8353549242019653,545.7466524303454
823,-2.4213083283462766,-1513.4963170915892,0.8802043795585632,0.8802043795585632,546.626856809904
824,-1.3544348877235735,-1514.8507519793127,0.4714532792568207,0.4714532792568207,547.0983100891608
825,-0.39658045529966346,-1515.2473324346124,0.32600072026252747,0.32600072026252747,547.4243108094233
826,-0.09871725192758637,-1515.34604968654,0.08288112282752991,0.08288112282752991,547.5071919322509
827,-0.21735948726993304,-1515.56340917381,0.18298614025115967,0.18298614025115967,547.690178072502
828,-0.8930030402184799,-1516.4564122140284,0.7894136309623718,0.7894136309623718,548.4795917034644
829,-0.17150570114581093,-1516.6279179151743,0.1548604816198349,0.1548604816198349,548.6344521850842
830,-0.2109743642760501,-1516.8388922794504,0.19489151239395142,0.19489151239395142,548.8293436974782
831,-0.17365273675356718,-1517.012545016204,0.1631470024585724,0.1631470024585724,548.9924906999368
832,-21.353774631827825,-1538.3663196480318,7.722573280334473,7.722573280334473,556.7150639802712
833,-0.3576558139504489,-1538.7239754619823,0.3242608606815338,0.3242608606815338,557.0393248409528
834,-1.9110353072105228,-1540.6350107691928,0.6897009015083313,0.6897009015083313,557.7290257424611
835,-1.894867279484811,-1542.5298780486776,0.7192122340202332,0.7192122340202332,558.4482379764813
836,-4.544606339955331,-1547.074484388633,1.7261247634887695,1.7261247634887695,560.1743627399701
837,-3.1476672152184624,-1550.2221516038514,1.177024245262146,1.177024245262146,561.3513869852322
838,-2.532386541228395,-1552.7545381450798,0.9292066097259521,0.9292066097259521,562.2805935949582
839,-1.1294838720279585,-1553.8840220171078,0.4265810251235962,0.4265810251235962,562.7071746200818
840,-1.1639785423427649,-1555.0480005594507,0.42193275690078735,0.42193275690078735,563.1291073769826
841,-1.1746790382894348,-1556.2226795977401,0.41885906457901,0.41885906457901,563.5479664415616
842,-1.1225497762452505,-1557.3452293739854,0.41646015644073486,0.41646015644073486,563.9644265980023
843,-1.2239712662854194,-1558.5692006402708,0.41866129636764526,0.41866129636764526,564.38308789437
844,-1.2765435548385538,-1559.8457441951093,0.43488749861717224,0.43488749861717224,564.8179753929871
845,-1.439036963024887,-1561.2847811581341,0.4993405044078827,0.4993405044078827,565.317315897395
846,-5.86275749386209,-1567.1475386519962,2.0311574935913086,2.0311574935913086,567.3484733909863
847,-1.3608368900013752,-1568.5083755419976,0.46238720417022705,0.46238720417022705,567.8108605951566
848,-1.2410892197897814,-1569.7494647617873,0.42563289403915405,0.42563289403915405,568.2364934891957
849,-0.8217493946455421,-1570.571214156433,0.26445272564888,0.26445272564888,568.5009462148446
850,-1.9452315613370765,-1572.51644571777,0.6425113081932068,0.6425113081932068,569.1434575230378
851,0.0,-1572.51644571777,0.0,0.0,569.1434575230378
852,0.0,-1572.51644571777,0.0,0.0,569.1434575230378
853,0.0,-1572.51644571777,0.0,0.0,569.1434575230378
854,0.0,-1572.51644571777,0.0,0.0,569.1434575230378
855,0.0,-1572.51644571777,0.0,0.0,569.1434575230378
856,-0.020292706173730933,-1572.5367384239437,0.019144585356116295,0.019144585356116295,569.1626021083939
857,-17.574146270751953,-1590.1108846946956,7.029658794403076,7.029658794403076,576.192260902797
858,-4.467235181553405,-1594.578119876249,1.7160718441009521,1.7160718441009521,577.9083327468979
859,-4.0509782023325895,-1598.6290980785816,1.6102663278579712,1.6102663278579712,579.5185990747559
860,-2.9070015740239796,-1601.5360996526056,1.1153531074523926,1.1153531074523926,580.6339521822083
861,-3.0620624449599294,-1604.5981620975656,1.177024245262146,1.177024245262146,581.8109764274705
862,-1.8011433352875428,-1606.3993054328532,0.7061194777488708,0.7061194777488708,582.5170959052193
863,-1.1318795294445863,-1607.5311849622979,0.4265810251235962,0.4265810251235962,582.9436769303429
864,-1.1855389098239508,-1608.7167238721217,0.42193275690078735,0.42193275690078735,583.3656096872437
865,-1.172815646727156,-1609.889539518849,0.41885906457901,0.41885906457901,583.7844687518227
866,-1.1601126710290373,-1611.049652189878,0.41646015644073486,0.41646015644073486,584.2009289082634
867,-1.240128884320878,-1612.289781074199,0.41866129636764526,0.41866129636764526,584.6195902046311
868,-1.188210654239083,-1613.4779917284382,0.41646507382392883,0.41646507382392883,585.036055278455
869,-4.494381033063519,-1617.9723727615017,1.5213932991027832,1.5213932991027832,586.5574485775578
870,-2.065721775032519,-1620.0380945365341,0.6996607780456543,0.6996607780456543,587.2571093556035
871,-3.011295181659602,-1623.0493897181937,1.024636149406433,1.024636149406433,588.2817455050099
872,-2.3724451478154376,-1625.421834866009,0.8080042600631714,0.8080042600631714,589.0897497650731
873,-2.756280159605982,-1628.178115025615,0.9284221529960632,0.9284221529960632,590.0181719180691
874,-2.0690152087759084,-1630.2471302343909,0.6870168447494507,0.6870168447494507,590.7051887628186
875,-0.14331859063140942,-1630.3904488250223,0.049189746379852295,0.049189746379852295,590.7543785091984
876,-1.6966685372291481,-1632.0871173622515,0.5723513960838318,0.5723513960838318,591.3267299052823
877,0.0,-1632.0871173622515,0.0,0.0,591.3267299052823
878,0.0,-1632.0871173622515,0.0,0.0,591.3267299052823
879,-0.9586774459400165,-1633.0457948081917,0.3684045076370239,0.3684045076370239,591.6951344129193
880,-2.00730346656591,-1635.0530982747575,0.7765004634857178,0.7765004634857178,592.471634876405
881,-0.4657105042858044,-1635.5188087790434,0.18549108505249023,0.18549108505249023,592.6571259614575
882,-1.4973180498413967,-1637.0161268288848,0.5639533400535583,0.5639533400535583,593.221079301511
